index,school_type,region,gender,grade,counselling_purpose,question1,question2,question3,question4,question5,question6
S-5353,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,4,1,4,4,1
S-5565,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,5,5,2,5,5
S-5566,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,5,1,1,3,5
S-5567,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,3,1,1,1,3
S-5568,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,4,5,2,5,4
S-5569,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,5,5,4,2,4
S-5570,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,3,1,1,5,4
S-5572,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,5,5,3,2,5
S-5574,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,2,1,3,1,4
S-5575,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,2,3,2,3,2
S-5576,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,4,5,2,4,4
S-5577,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,4,3,5,2,2
S-5579,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,2,3,2,3,2
S-5581,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,1,2,5,5,2
S-5582,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,2,1,1,5,1
S-5584,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,5,1,2,3,2
S-5683,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,3,4,1,3,5
S-5685,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,4,2,2,1,3
S-5686,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,3,4,5,1,1
S-5770,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,4,5,2,4,5
S-5772,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,3,3,4,3,3
S-5773,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,1,5,4,1,2
S-5776,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,4,3,3,2,1
S-5777,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,4,2,5,5,3
S-5778,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,1,3,2,3,1
S-5779,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,5,2,2,1,2
S-5780,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,3,2,1,1,4
S-5782,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,2,1,1,5,2
S-5787,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,3,1,3,5,5
S-5812,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,4,4,4,3,3
S-5816,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,2,3,4,1,2
S-5817,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,5,4,3,4,1
S-5820,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,1,2,5,2,2
S-5823,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,5,4,1,2,4
S-5826,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,5,1,3,5,1
S-5827,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,1,4,2,2,2
S-5848,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,3,2,4,2,3
S-5989,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,4,1,3,1,5
S-5990,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,3,4,5,1,5
S-5991,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,5,4,3,1,1
S-5992,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,3,3,3,4,1
S-5993,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,1,1,3,2,2
S-5995,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,2,2,1,5,1
S-5996,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,5,2,1,1,3
S-5997,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,1,5,4,4,1
S-5999,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,4,3,3,1,2
S-6000,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,5,3,2,4,1
S-6001,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,5,3,5,4,2
S-6002,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,1,4,5,3,1
S-6003,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,1,2,3,5,4
S-6005,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,4,1,4,1,5
S-6007,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,4,4,3,3,1
S-6008,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,4,3,4,3,2
S-6009,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,4,5,5,5,4
S-6010,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,5,1,1,3,1
S-6011,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,2,2,5,2,4
S-6012,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,3,4,4,5,2
S-6013,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,4,1,1,2,2
S-6014,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,4,1,5,4,3
S-6015,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,5,3,1,5,5
S-6016,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,4,2,2,1,1
S-6017,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,2,5,5,2,2
S-6018,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,2,3,2,4,4
S-6020,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,3,3,5,1,4
S-6021,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,2,3,1,3,5
S-6023,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,5,4,3,4,4
S-6024,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,2,3,5,2,2
S-6027,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,3,2,1,3,4
S-6028,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,1,4,3,5,1
S-6033,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,2,2,3,3,2
S-6040,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,1,5,1,2,3
S-6051,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,4,3,4,5,3
S-6052,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,5,4,3,3,4
S-6056,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,2,5,3,2,2
S-6079,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,4,1,4,5,2
S-6082,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,4,5,1,1,3
S-6084,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,2,5,3,3,1
S-6085,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,2,2,2,4,5
S-6086,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,4,5,1,3,4
S-6087,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,4,1,2,3,4
S-6148,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,2,5,4,5,1
S-6149,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,3,3,2,4,1
S-6150,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,4,3,3,3,1
S-6151,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,5,3,5,5,3
S-6152,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,5,1,1,3,3
S-6155,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,3,5,5,2,5
S-6156,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,5,3,3,4,5
S-6157,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,2,3,4,4,1
S-6158,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,3,4,4,2,4
S-6159,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,5,1,2,2,5
S-6160,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,1,1,5,5,1
S-6161,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,1,3,5,1,1
S-6162,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,5,1,2,3,2
S-6164,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,3,5,5,5,5
S-6166,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,1,5,4,3,3
S-6167,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,5,2,2,2,2
S-6169,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,4,4,5,1,1
S-6170,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,2,2,3,1,3
S-6171,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,3,5,3,2,1
S-6172,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,1,4,3,3,2
S-6173,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,4,5,3,4,5
S-6174,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,3,3,4,3,1
S-6175,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,4,5,3,3,5
S-6176,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,1,2,2,5,4
S-6177,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,2,4,4,3,4
S-6178,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,4,1,5,1,4
S-6179,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,5,2,1,5,5
S-6180,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,5,5,3,2,2
S-6183,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,5,2,5,2,5
S-6185,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,1,5,2,3,5
S-6186,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,2,1,4,2,3
S-6187,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,4,4,5,3,4
S-6188,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,1,4,4,3,1
S-6189,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,2,3,3,2,5
S-6190,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,3,4,1,3,5
S-6191,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,4,5,5,4,2
S-6192,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,2,5,2,1,3
S-6193,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,2,4,1,4,1
S-6194,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,2,5,1,5,5
S-6195,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,4,5,2,4,2
S-6196,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,4,5,3,1,2
S-6197,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,1,3,3,4,3
S-6198,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,2,4,5,1,4
S-6199,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,4,3,5,3,3
S-6200,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,1,2,2,4,2
S-6204,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,2,5,3,4,1
S-6205,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,1,5,4,4,4
S-6206,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,1,5,1,5,2
S-6207,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,4,1,2,1,1
S-6208,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,3,5,3,5,2
S-6209,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,3,2,5,2,2
S-6210,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,2,4,2,1,1
S-6212,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,1,2,2,1,3
S-6213,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,3,1,4,3,3
S-6214,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,3,2,5,3,5
S-6215,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,5,2,2,2,5
S-6216,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,4,2,4,3,2
S-6217,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,3,5,3,2,3
S-6218,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,3,3,3,1,4
S-6219,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,5,1,3,5,1
S-6220,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,2,2,2,5,2
S-6221,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,4,4,1,4,3
S-6222,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,5,5,3,1,1
S-6223,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,5,4,4,1,3
S-6224,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,4,4,1,4,4
S-6225,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,4,3,1,5,1
S-6226,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,4,3,2,1,4
S-6227,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,1,4,3,1,3
S-6229,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,2,3,5,3,5
S-6230,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,3,5,5,1,1
S-6231,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,4,3,5,1,2
S-6232,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,1,1,3,4,1
S-6233,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,3,3,1,5,1
S-6235,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,5,4,2,2,4
S-6237,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,1,2,3,2,4
S-6238,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,3,3,2,5,2
S-6239,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,3,1,5,5,3
S-6240,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,4,2,2,5,3
S-6243,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,2,3,3,2,1
S-6244,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,2,1,1,1,5
S-6245,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,1,1,1,5,3
S-6247,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,1,4,3,3,1
S-6248,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,5,3,2,4,4
S-6249,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,2,1,2,2,4
S-6250,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,2,2,4,1,1
S-6254,고등학교,경기도 성남시,여,하,학교 진로 상담 참여,3,3,3,3,3,3
S-6267,고등학교,경기도 광주시,남,하,학교 진로 상담 참여,3,3,5,4,2,4
S-6276,고등학교,부산광역시,여,중,학교 진로 상담 참여,2,1,3,2,2,2
S-6283,고등학교,경기도 성남시,여,상,학교 진로 상담 참여,3,3,3,5,4,4
S-6289,고등학교,경기도 고양시,여,중,학교 진로 상담 참여,5,4,4,3,5,4
S-6292,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,2,3,3,1,3
S-6293,고등학교,경기도 가평군,여,중,학교 진로 상담 참여,2,2,3,3,2,4
S-6299,고등학교,경기도 성남시,남,하,학교 진로 상담 참여,4,3,4,2,4,3
S-6302,고등학교,경기도 성남시,여,하,학교 진로 상담 참여,5,5,3,3,5,4
S-6308,고등학교,경기도 고양시,여,하,학교 진로 상담 참여,3,3,4,4,3,3
S-6310,고등학교,경기도 성남시,여,중,학교 진로 상담 참여,5,5,3,3,5,3
S-6316,고등학교,경기도 성남시,여,상,학교 진로 상담 참여,4,4,3,3,5,3
S-6321,고등학교,경기도 성남시,여,하,학교 진로 상담 참여,5,4,5,4,4,4
S-6322,고등학교,경기도 성남시,남,중,학교 진로 상담 참여,5,5,5,5,5,5
S-6328,고등학교,경기도 고양시,여,하,학교 진로 상담 참여,4,4,3,2,4,4
S-6332,고등학교,경기도 성남시,여,하,학교 진로 상담 참여,4,2,4,3,4,3
S-6335,고등학교,경기도 성남시,여,하,학교 진로 상담 참여,3,2,3,3,3,4
S-6346,고등학교,경기도 성남시,여,중,학교 진로 상담 참여,4,4,3,3,2,3
S-6347,고등학교,경기도 성남시,여,상,학교 진로 상담 참여,4,3,4,3,4,4
S-6355,고등학교,경기도 성남시,여,하,학교 진로 상담 참여,5,3,2,2,5,2
S-6360,고등학교,경기도 성남시,여,상,학교 진로 상담 참여,3,2,3,3,4,2
S-6370,고등학교,경기도 의정부시,남,중,학교 진로 상담 참여,3,3,4,3,4,3
S-6373,고등학교,경기도 성남시,여,하,학교 진로 상담 참여,2,2,4,3,3,4
S-6380,고등학교,경기도 성남시,여,중,학교 진로 상담 참여,5,4,3,3,5,2
S-6381,고등학교,경기도 성남시,여,하,학교 진로 상담 참여,2,2,3,3,1,3
S-6387,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,2,2,3,3,2
S-6403,고등학교,경기도 성남시,여,하,학교 진로 상담 참여,3,2,3,2,4,4
S-6405,고등학교,경기도 성남시,여,중,학교 진로 상담 참여,5,2,3,2,5,2
S-6406,고등학교,경기도 고양시,여,중,학교 진로 상담 참여,2,2,2,2,4,4
S-6407,고등학교,경기도 성남시,남,하,학교 진로 상담 참여,4,3,4,3,4,4
S-6408,고등학교,경기도 성남시,여,상,학교 진로 상담 참여,4,5,4,2,5,5
S-6410,고등학교,경기도 성남시,여,상,학교 진로 상담 참여,4,4,4,5,3,2
S-6415,고등학교,경기도 성남시,남,하,학교 진로 상담 참여,2,2,4,3,3,4
S-6418,고등학교,경기도 고양시,여,중,학교 진로 상담 참여,4,4,3,2,4,4
S-6420,고등학교,경기도 용인시,여,중,학교 진로 상담 참여,3,3,2,2,3,3
S-6422,고등학교,경기도 성남시,여,하,학교 진로 상담 참여,2,2,2,3,3,3
S-6423,고등학교,경기도 성남시,여,중,학교 진로 상담 참여,3,3,4,3,4,4
S-6428,고등학교,경기도 양평군,여,중,학교 진로 상담 참여,4,3,3,2,3,3
S-6430,고등학교,경기도 시흥시,여,하,학교 진로 상담 참여,3,1,2,2,2,2
S-6431,고등학교,경기도 성남시,남,중,학교 진로 상담 참여,3,3,4,4,4,4
S-6433,고등학교,경기도 성남시,여,하,학교 진로 상담 참여,5,4,4,4,4,5
S-6434,고등학교,경기도 남양주시,남,중,학교 진로 상담 참여,4,3,3,2,2,4
S-6436,고등학교,경기도 성남시,여,하,학교 진로 상담 참여,4,4,4,3,5,4
S-6445,고등학교,경기도 성남시,여,하,학교 진로 상담 참여,3,2,4,2,4,4
S-6449,고등학교,경기도 오산시,여,상,학교 진로 상담 참여,2,1,3,2,4,3
S-6456,고등학교,경기도 오산시,남,하,학교 진로 상담 참여,2,2,3,2,2,3
S-6459,고등학교,경기도 고양시,여,하,학교 진로 상담 참여,5,4,4,4,5,5
S-6639,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,2,1,3,1,4
S-6640,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,1,4,3,2,1
S-6641,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,2,2,5,1,3
S-6643,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,4,4,1,2,4
S-6644,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,5,2,3,2,4
S-6645,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,1,2,3,3,1
S-6648,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,5,4,4,4,5
S-6650,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,1,5,4,2,1
S-6651,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,5,4,1,4,5
S-6652,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,3,1,1,3,4
S-6653,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,4,5,3,3,1
S-6654,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,3,1,4,5,3
S-6657,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,2,2,5,5,4
S-6658,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,5,1,5,4,1
S-6659,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,4,4,2,2,4
S-6660,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,1,5,1,5,2
S-6661,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,2,4,1,5,4
S-6666,고등학교,서울특별시,여,하,학교 진로 상담 참여,3,3,2,1,3,3
S-6668,고등학교,경기도 성남시,여,중,학교 진로 상담 참여,4,2,3,2,4,5
S-6673,고등학교,경기도 성남시,여,상,학교 진로 상담 참여,2,2,2,3,3,2
S-6674,고등학교,경기도 성남시,남,중,학교 진로 상담 참여,3,2,4,2,3,4
S-6676,고등학교,경기도 성남시,남,상,학교 진로 상담 참여,4,2,3,2,5,3
S-6678,고등학교,경기도 고양시,여,상,학교 진로 상담 참여,2,1,3,2,2,4
S-6680,고등학교,경기도 성남시,남,상,학교 진로 상담 참여,3,3,4,3,4,4
S-6681,고등학교,경기도 성남시,여,상,학교 진로 상담 참여,3,2,3,2,4,3
S-6687,고등학교,경기도 광주시,여,상,학교 진로 상담 참여,4,3,4,3,4,4
S-6688,고등학교,경기도 성남시,여,하,학교 진로 상담 참여,3,3,3,3,4,3
S-6689,고등학교,경기도 성남시,여,중,학교 진로 상담 참여,2,3,4,4,4,4
S-6690,고등학교,경기도 성남시,여,중,학교 진로 상담 참여,4,2,3,2,4,3
S-6692,고등학교,경기도 성남시,여,하,학교 진로 상담 참여,4,2,3,3,5,4
S-6693,고등학교,경기도 성남시,남,상,학교 진로 상담 참여,4,3,4,4,3,2
S-6695,고등학교,부산광역시,남,하,학교 진로 상담 참여,4,3,4,4,5,4
S-6696,고등학교,경기도 성남시,여,중,학교 진로 상담 참여,3,2,4,3,5,4
S-6697,고등학교,경기도 광주시,여,상,학교 진로 상담 참여,2,2,2,2,2,2
S-6698,고등학교,경기도 성남시,여,하,학교 진로 상담 참여,2,4,4,4,3,4
S-6699,고등학교,경기도 성남시,여,상,학교 진로 상담 참여,2,2,2,3,3,2
S-6701,고등학교,경기도 성남시,여,하,학교 진로 상담 참여,3,3,3,2,3,4
S-6705,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,3,3,3,3,3
S-6706,고등학교,경기도 성남시,여,중,학교 진로 상담 참여,4,4,3,3,4,4
S-6708,고등학교,경기도 성남시,남,중,학교 진로 상담 참여,3,3,2,4,3,2
S-6710,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,4,3,4,4,3
S-6742,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,3,4,4,4,4
S-6744,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,5,2,5,4,4
S-6745,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,3,1,4,5,1
S-6746,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,5,2,1,5,3
S-6749,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,2,3,2,2,3
S-6750,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,3,5,5,4,1
S-6751,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,4,2,1,2,2
S-6752,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,3,5,4,2,2
S-6754,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,3,5,5,3,4
S-6755,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,4,4,3,1,2
S-6756,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,2,4,1,2,2
S-6757,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,5,1,2,2,2
S-6759,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,4,3,2,5,3
S-6762,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,4,4,3,5,5
S-6763,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,5,3,4,2,1
S-6764,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,3,1,4,5,1
S-6765,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,1,5,3,1,5
S-6766,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,4,5,2,1,4
S-6767,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,3,3,4,5,3
S-6768,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,2,5,5,2,5
S-6769,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,1,1,1,1,2
S-6771,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,4,5,5,4,2
S-6772,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,1,2,3,5,3
S-6774,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,2,5,5,1,5
S-6775,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,1,2,5,5,2
S-6776,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,1,2,4,4,2
S-6777,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,5,4,2,1,2
S-6781,고등학교,경기도 성남시,남,중,학교 진로 상담 참여,5,4,3,2,5,4
S-6799,고등학교,경기도 성남시,남,상,학교 진로 상담 참여,1,2,5,1,5,5
S-6866,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,5,5,1,2,2
S-6869,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,4,5,1,2,4
S-6872,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,3,4,1,3,1
S-6873,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,1,4,5,2,2
S-6875,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,5,5,3,2,4
S-6878,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,5,2,4,3,3
S-6880,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,5,1,3,2,5
S-6881,고등학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,3,3,3,4,4
S-6882,고등학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,4,1,1,1,3
S-6883,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,5,3,1,5,1
S-6886,고등학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,4,1,4,2,1
